File,Cleaned_file
Sound2846,1034_IEO_DIS_MD
Sound2847,1034_IEO_DIS_MD
Sound2848,1086_ITH_SAD_XX
Sound2849,1086_ITH_SAD_XX
Sound2850,1086_ITH_SAD_XX
Sound2851,1080_IOM_SAD_XX
Sound2852,1080_IOM_SAD_XX
Sound2853,1080_IOM_SAD_XX
Sound2854,1030_IOM_ANG_XX
Sound2855,1030_IOM_ANG_XX
Sound2856,1030_IOM_ANG_XX
Sound2857,1030_IEO_SAD_LO
Sound2858,1030_IEO_SAD_LO
Sound2859,1030_IEO_SAD_LO
Sound2860,1089_WSI_ANG_XX
Sound2861,1089_WSI_ANG_XX
Sound2862,1089_WSI_ANG_XX
Sound2863,1054_IEO_HAP_LO
Sound2864,1054_IEO_HAP_LO
Sound2865,1054_IEO_HAP_LO
Sound2866,1024_TAI_SAD_XX
Sound2867,1024_TAI_SAD_XX
Sound2868,1024_TAI_SAD_XX
Sound2869,1076_TAI_ANG_XX
Sound2870,1076_TAI_ANG_XX
Sound2871,1076_TAI_ANG_XX
Sound2872,1064_ITS_ANG_XX
Sound2873,1064_ITS_ANG_XX
Sound2874,1064_ITS_ANG_XX
Sound2875,1042_ITS_FEA_XX
Sound2876,1042_ITS_FEA_XX
Sound2877,1042_ITS_FEA_XX
Sound2878,1058_MTI_ANG_XX
Sound2879,1058_MTI_ANG_XX
Sound2880,1058_MTI_ANG_XX
Sound2881,1028_WSI_ANG_XX
Sound2882,1028_WSI_ANG_XX
Sound2883,1028_WSI_ANG_XX
Sound2884,1041_IEO_ANG_HI
Sound2885,1041_IEO_ANG_HI
Sound2886,1041_IEO_ANG_HI
Sound2887,1045_MTI_ANG_XX
Sound2888,1045_MTI_ANG_XX
Sound2889,1045_MTI_ANG_XX
Sound2890,1020_ITH_FEA_XX
Sound2891,1020_ITH_FEA_XX
Sound2892,1020_ITH_FEA_XX
Sound2893,1055_TAI_SAD_XX
Sound2894,1055_TAI_SAD_XX
Sound2895,1055_TAI_SAD_XX
Sound2896,1061_MTI_SAD_XX
Sound2897,1061_MTI_SAD_XX
Sound2898,1061_MTI_SAD_XX
Sound2899,1040_MTI_ANG_XX
Sound2900,1040_MTI_ANG_XX
Sound2901,1040_MTI_ANG_XX
Sound2902,1059_WSI_ANG_XX
Sound2903,1059_WSI_ANG_XX
Sound2904,1059_WSI_ANG_XX
Sound2905,1065_ITH_FEA_XX
Sound2906,1065_ITH_FEA_XX
Sound2907,1065_ITH_FEA_XX
Sound2908,1006_TAI_HAP_XX
Sound2909,1006_TAI_HAP_XX
Sound2910,1006_TAI_HAP_XX
Sound2911,1067_ITH_ANG_XX
Sound2912,1067_ITH_ANG_XX
Sound2913,1067_ITH_ANG_XX
Sound2914,1009_WSI_ANG_XX
Sound2915,1009_WSI_ANG_XX
Sound2916,1009_WSI_ANG_XX
Sound2917,1090_TSI_DIS_XX
Sound2918,1090_TSI_DIS_XX
Sound2919,1090_TSI_DIS_XX
Sound2920,1007_IEO_DIS_HI
Sound2921,1007_IEO_DIS_HI
Sound2922,1007_IEO_DIS_HI
Sound2923,1028_TSI_ANG_XX
Sound2924,1028_TSI_ANG_XX
Sound2925,1028_TSI_ANG_XX
Sound2926,1061_ITS_DIS_XX
Sound2927,1061_ITS_DIS_XX
Sound2928,1061_ITS_DIS_XX
Sound2929,1035_IEO_DIS_LO
Sound2930,1035_IEO_DIS_LO
Sound2931,1035_IEO_DIS_LO
Sound2932,1019_IOM_DIS_XX
Sound2933,1019_IOM_DIS_XX
Sound2934,1019_IOM_DIS_XX
Sound2935,1043_IEO_SAD_LO
Sound2936,1043_IEO_SAD_LO
Sound2937,1043_IEO_SAD_LO
Sound2938,1059_IEO_SAD_MD
Sound2939,1059_IEO_SAD_MD
Sound2940,1059_IEO_SAD_MD
Sound2941,1045_IEO_FEA_HI
Sound2942,1045_IEO_FEA_HI
Sound2943,1045_IEO_FEA_HI
Sound2944,1020_ITS_FEA_XX
Sound2945,1020_ITS_FEA_XX
Sound2946,1020_ITS_FEA_XX
Sound2947,1037_IOM_FEA_XX
Sound2948,1037_IOM_FEA_XX
Sound2949,1037_IOM_FEA_XX
Sound2950,1051_WSI_SAD_XX
Sound2951,1051_WSI_SAD_XX
Sound2952,1051_WSI_SAD_XX
Sound2953,1024_TIE_NEU_XX
Sound2954,1024_TIE_NEU_XX
Sound2955,1024_TIE_NEU_XX
Sound2956,1045_IWL_NEU_XX
Sound2957,1045_IWL_NEU_XX
Sound2958,1045_IWL_NEU_XX
Sound2959,1020_MTI_FEA_XX
Sound2960,1020_MTI_FEA_XX
Sound2961,1020_MTI_FEA_XX
Sound2962,1007_WSI_SAD_XX
Sound2963,1007_WSI_SAD_XX
Sound2964,1007_WSI_SAD_XX
Sound2965,1020_TAI_DIS_XX
Sound2966,1020_TAI_DIS_XX
Sound2967,1020_TAI_DIS_XX
Sound2968,1031_DFA_HAP_XX
Sound2969,1031_DFA_HAP_XX
Sound2970,1031_DFA_HAP_XX
Sound2971,1029_TAI_FEA_XX
Sound2972,1029_TAI_FEA_XX
Sound2973,1029_TAI_FEA_XX
Sound2974,1002_MTI_NEU_XX
Sound2975,1002_MTI_NEU_XX
Sound2976,1002_MTI_NEU_XX
Sound2977,1004_WSI_NEU_XX
Sound2978,1004_WSI_NEU_XX
Sound2979,1004_WSI_NEU_XX
Sound2980,1017_ITH_DIS_XX
Sound2981,1017_ITH_DIS_XX
Sound2982,1017_ITH_DIS_XX
Sound2983,1020_IOM_ANG_XX
Sound2984,1020_IOM_ANG_XX
Sound2985,1020_IOM_ANG_XX
Sound2986,1087_IEO_SAD_MD
Sound2987,1087_IEO_SAD_MD
Sound2988,1087_IEO_SAD_MD
Sound2989,1090_TSI_FEA_XX
Sound2990,1090_TSI_FEA_XX
Sound2991,1090_TSI_FEA_XX
Sound2992,1077_TSI_ANG_XX
Sound2993,1077_TSI_ANG_XX
Sound2994,1077_TSI_ANG_XX
Sound2995,1007_IEO_ANG_LO
Sound2996,1007_IEO_ANG_LO
Sound2997,1007_IEO_ANG_LO
Sound2998,1015_WSI_DIS_XX
Sound2999,1015_WSI_DIS_XX
Sound3000,1015_WSI_DIS_XX
Sound3001,1020_TIE_SAD_XX
Sound3002,1020_TIE_SAD_XX
Sound3003,1020_TIE_SAD_XX
Sound3004,1062_IEO_DIS_LO
Sound3005,1062_IEO_DIS_LO
Sound3006,1062_IEO_DIS_LO
Sound3007,1075_TIE_DIS_XX
Sound3008,1075_TIE_DIS_XX
Sound3009,1075_TIE_DIS_XX
Sound3010,1084_MTI_NEU_XX
Sound3011,1084_MTI_NEU_XX
Sound3012,1084_MTI_NEU_XX
Sound3013,1040_IWW_ANG_XX
Sound3014,1040_IWW_ANG_XX
Sound3015,1040_IWW_ANG_XX
Sound3016,1037_ITS_ANG_XX
Sound3017,1037_ITS_ANG_XX
Sound3018,1037_ITS_ANG_XX
Sound3019,1080_ITS_FEA_XX
Sound3020,1080_ITS_FEA_XX
Sound3021,1080_ITS_FEA_XX
Sound3022,1020_WSI_DIS_XX
Sound3023,1020_WSI_DIS_XX
Sound3024,1020_WSI_DIS_XX
Sound3025,1056_TSI_DIS_XX
Sound3026,1056_TSI_DIS_XX
Sound3027,1056_TSI_DIS_XX
Sound3028,1058_TAI_ANG_XX
Sound3029,1058_TAI_ANG_XX
Sound3030,1058_TAI_ANG_XX
Sound3031,1051_ITS_FEA_XX
Sound3032,1051_ITS_FEA_XX
Sound3033,1051_ITS_FEA_XX
Sound3034,1061_IEO_HAP_MD
Sound3035,1061_IEO_HAP_MD
Sound3036,1061_IEO_HAP_MD
Sound3037,1010_IEO_ANG_LO
Sound3038,1010_IEO_ANG_LO
Sound3039,1010_IEO_ANG_LO
Sound3040,1023_IWL_DIS_XX
Sound3041,1023_IWL_DIS_XX
Sound3042,1023_IWL_DIS_XX
Sound3043,1034_IEO_NEU_XX
Sound3044,1034_IEO_NEU_XX
Sound3045,1034_IEO_NEU_XX
Sound3046,1032_DFA_FEA_XX
Sound3047,1032_DFA_FEA_XX
Sound3048,1032_DFA_FEA_XX
Sound3049,1022_TSI_DIS_XX
Sound3050,1022_TSI_DIS_XX
Sound3051,1022_TSI_DIS_XX
Sound3052,1020_TIE_DIS_XX
Sound3053,1020_TIE_DIS_XX
Sound3054,1020_TIE_DIS_XX
Sound3055,1051_TSI_HAP_XX
Sound3056,1051_TSI_HAP_XX
Sound3057,1051_TSI_HAP_XX
Sound3058,1039_IEO_DIS_MD
Sound3059,1039_IEO_DIS_MD
Sound3060,1039_IEO_DIS_MD
Sound3061,1055_TSI_HAP_XX
Sound3062,1055_TSI_HAP_XX
Sound3063,1055_TSI_HAP_XX
Sound3064,1053_TSI_HAP_XX
Sound3065,1053_TSI_HAP_XX
Sound3066,1053_TSI_HAP_XX
Sound3067,1076_IEO_FEA_HI
Sound3068,1076_IEO_FEA_HI
Sound3069,1076_IEO_FEA_HI
Sound3070,1035_DFA_HAP_XX
Sound3071,1035_DFA_HAP_XX
Sound3072,1035_DFA_HAP_XX
Sound3073,1006_WSI_SAD_XX
Sound3074,1006_WSI_SAD_XX
Sound3075,1006_WSI_SAD_XX
Sound3076,1028_IWW_DIS_XX
Sound3077,1028_IWW_DIS_XX
Sound3078,1028_IWW_DIS_XX
Sound3079,1026_ITS_ANG_XX
Sound3080,1026_ITS_ANG_XX
Sound3081,1026_ITS_ANG_XX
Sound3082,1014_ITH_DIS_XX
Sound3083,1014_ITH_DIS_XX
Sound3084,1014_ITH_DIS_XX
Sound3085,1020_TAI_SAD_XX
Sound3086,1020_TAI_SAD_XX
Sound3087,1020_TAI_SAD_XX
Sound3088,1043_WSI_FEA_XX
Sound3089,1043_WSI_FEA_XX
Sound3090,1043_WSI_FEA_XX
Sound3091,1014_TSI_ANG_XX
Sound3092,1014_TSI_ANG_XX
Sound3093,1014_TSI_ANG_XX
Sound3094,1027_DFA_SAD_XX
Sound3095,1027_DFA_SAD_XX
Sound3096,1027_DFA_SAD_XX
Sound3097,1006_ITS_ANG_XX
Sound3098,1006_ITS_ANG_XX
Sound3099,1006_ITS_ANG_XX
Sound3100,1060_IEO_SAD_MD
Sound3101,1060_IEO_SAD_MD
Sound3102,1060_IEO_SAD_MD
Sound3103,1052_IEO_FEA_MD
Sound3104,1052_IEO_FEA_MD
Sound3105,1052_IEO_FEA_MD
Sound3106,1062_IWW_FEA_XX
Sound3107,1062_IWW_FEA_XX
Sound3108,1062_IWW_FEA_XX
Sound3109,1053_TIE_HAP_XX
Sound3110,1053_TIE_HAP_XX
Sound3111,1053_TIE_HAP_XX
Sound3112,1052_IWL_HAP_XX
Sound3113,1052_IWL_HAP_XX
Sound3114,1052_IWL_HAP_XX
Sound3115,1043_TAI_ANG_XX
Sound3116,1043_TAI_ANG_XX
Sound3117,1043_TAI_ANG_XX
Sound3118,1020_MTI_NEU_XX
Sound3119,1020_MTI_NEU_XX
Sound3120,1020_MTI_NEU_XX
Sound3121,1064_TIE_SAD_XX
Sound3122,1064_TIE_SAD_XX
Sound3123,1064_TIE_SAD_XX
Sound3124,1024_MTI_HAP_XX
Sound3125,1024_MTI_HAP_XX
Sound3126,1024_MTI_HAP_XX
Sound3127,1016_IOM_FEA_XX
Sound3128,1016_IOM_FEA_XX
Sound3129,1016_IOM_FEA_XX
Sound3130,1055_TAI_HAP_XX
Sound3131,1055_TAI_HAP_XX
Sound3132,1055_TAI_HAP_XX
Sound3133,1064_IWW_HAP_XX
Sound3134,1064_IWW_HAP_XX
Sound3135,1064_IWW_HAP_XX
Sound3136,1075_TAI_NEU_XX
Sound3137,1075_TAI_NEU_XX
Sound3138,1075_TAI_NEU_XX
Sound3139,1024_IOM_NEU_XX
Sound3140,1024_IOM_NEU_XX
Sound3141,1024_IOM_NEU_XX
Sound3142,1012_MTI_NEU_XX
Sound3143,1012_MTI_NEU_XX
Sound3144,1012_MTI_NEU_XX
Sound3145,1079_ITS_ANG_XX
Sound3146,1079_ITS_ANG_XX
Sound3147,1079_ITS_ANG_XX
Sound3148,1072_WSI_NEU_XX
Sound3149,1072_WSI_NEU_XX
Sound3150,1072_WSI_NEU_XX
Sound3151,1013_IEO_HAP_MD
Sound3152,1013_IEO_HAP_MD
Sound3153,1013_IEO_HAP_MD
Sound3154,1057_TIE_ANG_XX
Sound3155,1057_TIE_ANG_XX
Sound3156,1057_TIE_ANG_XX
Sound3157,1044_IOM_NEU_XX
Sound3158,1044_IOM_NEU_XX
Sound3159,1044_IOM_NEU_XX
Sound3160,1038_TSI_HAP_XX
Sound3161,1038_TSI_HAP_XX
Sound3162,1038_TSI_HAP_XX
Sound3163,1024_TAI_NEU_XX
Sound3164,1024_TAI_NEU_XX
Sound3165,1024_TAI_NEU_XX
Sound3166,1016_TSI_DIS_XX
Sound3167,1016_TSI_DIS_XX
Sound3168,1016_TSI_DIS_XX
Sound3169,1040_WSI_HAP_XX
Sound3170,1040_WSI_HAP_XX
Sound3171,1040_WSI_HAP_XX
Sound3172,1088_IWW_FEA_XX
Sound3173,1088_IWW_FEA_XX
Sound3174,1088_IWW_FEA_XX
Sound3175,1059_ITS_SAD_XX
Sound3176,1059_ITS_SAD_XX
Sound3177,1059_ITS_SAD_XX
Sound3178,1020_IWW_NEU_XX
Sound3179,1020_IWW_NEU_XX
Sound3180,1020_IWW_NEU_XX
Sound3181,1049_TIE_FEA_XX
Sound3182,1049_TIE_FEA_XX
Sound3183,1049_TIE_FEA_XX
Sound3184,1006_DFA_HAP_XX
Sound3185,1006_DFA_HAP_XX
Sound3186,1006_DFA_HAP_XX
Sound3187,1022_ITS_HAP_XX
Sound3188,1022_ITS_HAP_XX
Sound3189,1022_ITS_HAP_XX
Sound3190,1061_IWW_FEA_XX
Sound3191,1061_IWW_FEA_XX
Sound3192,1061_IWW_FEA_XX
Sound3193,1028_IEO_FEA_MD
Sound3194,1028_IEO_FEA_MD
Sound3195,1028_IEO_FEA_MD
Sound3196,1006_WSI_DIS_XX
Sound3197,1006_WSI_DIS_XX
Sound3198,1006_WSI_DIS_XX
Sound3199,1054_IEO_DIS_LO
Sound3200,1054_IEO_DIS_LO
Sound3201,1054_IEO_DIS_LO
Sound3202,1041_WSI_HAP_XX
Sound3203,1041_WSI_HAP_XX
Sound3204,1041_WSI_HAP_XX
Sound3205,1046_IWW_HAP_XX
Sound3206,1046_IWW_HAP_XX
Sound3207,1046_IWW_HAP_XX
Sound3208,1090_IOM_DIS_XX
Sound3209,1090_IOM_DIS_XX
Sound3210,1090_IOM_DIS_XX
Sound3211,1013_TSI_FEA_XX
Sound3212,1013_TSI_FEA_XX
Sound3213,1013_TSI_FEA_XX
Sound3214,1046_IEO_FEA_MD
Sound3215,1046_IEO_FEA_MD
Sound3216,1046_IEO_FEA_MD
Sound3217,1083_IEO_FEA_LO
Sound3218,1083_IEO_FEA_LO
Sound3219,1083_IEO_FEA_LO
Sound3220,1045_IWW_FEA_XX
Sound3221,1045_IWW_FEA_XX
Sound3222,1045_IWW_FEA_XX
Sound3223,1074_DFA_NEU_XX
Sound3224,1074_DFA_NEU_XX
Sound3225,1074_DFA_NEU_XX
Sound3226,1072_TIE_NEU_XX
Sound3227,1072_TIE_NEU_XX
Sound3228,1072_TIE_NEU_XX
Sound3229,1031_IEO_HAP_HI
Sound3230,1031_IEO_HAP_HI
Sound3231,1031_IEO_HAP_HI
Sound3232,1068_DFA_FEA_XX
Sound3233,1068_DFA_FEA_XX
Sound3234,1068_DFA_FEA_XX
Sound3235,1006_TIE_SAD_XX
Sound3236,1006_TIE_SAD_XX
Sound3237,1006_TIE_SAD_XX
Sound3238,1076_TSI_DIS_XX
Sound3239,1076_TSI_DIS_XX
Sound3240,1076_TSI_DIS_XX
Sound3241,1051_ITH_ANG_XX
Sound3242,1051_ITH_ANG_XX
Sound3243,1051_ITH_ANG_XX
Sound3244,1048_DFA_NEU_XX
Sound3245,1048_DFA_NEU_XX
Sound3246,1048_DFA_NEU_XX
Sound3247,1090_TAI_NEU_XX
Sound3248,1090_TAI_NEU_XX
Sound3249,1090_TAI_NEU_XX
Sound3250,1012_TSI_NEU_XX
Sound3251,1012_TSI_NEU_XX
Sound3252,1012_TSI_NEU_XX
Sound3253,1020_IWL_HAP_XX
Sound3254,1020_IWL_HAP_XX
Sound3255,1020_IWL_HAP_XX
Sound3256,1024_ITH_NEU_XX
Sound3257,1024_ITH_NEU_XX
Sound3258,1024_ITH_NEU_XX
Sound3259,1067_TIE_HAP_XX
Sound3260,1067_TIE_HAP_XX
Sound3261,1067_TIE_HAP_XX
Sound3262,1078_IEO_DIS_HI
Sound3263,1078_IEO_DIS_HI
Sound3264,1078_IEO_DIS_HI
Sound3265,1020_IWW_ANG_XX
Sound3266,1020_IWW_ANG_XX
Sound3267,1020_IWW_ANG_XX
Sound3268,1064_IWL_SAD_XX
Sound3269,1064_IWL_SAD_XX
Sound3270,1064_IWL_SAD_XX
Sound3271,1034_IWW_SAD_XX
Sound3272,1034_IWW_SAD_XX
Sound3273,1034_IWW_SAD_XX
Sound3274,1049_ITH_DIS_XX
Sound3275,1049_ITH_DIS_XX
Sound3276,1049_ITH_DIS_XX
Sound3277,1053_TSI_FEA_XX
Sound3278,1053_TSI_FEA_XX
Sound3279,1053_TSI_FEA_XX
Sound3280,1087_TIE_DIS_XX
Sound3281,1087_TIE_DIS_XX
Sound3282,1087_TIE_DIS_XX
Sound3283,1055_ITH_ANG_XX
Sound3284,1055_ITH_ANG_XX
Sound3285,1055_ITH_ANG_XX
Sound3286,1024_DFA_DIS_XX
Sound3287,1024_DFA_DIS_XX
Sound3288,1024_DFA_DIS_XX
Sound3289,1006_ITH_ANG_XX
Sound3290,1006_ITH_ANG_XX
Sound3291,1006_ITH_ANG_XX
Sound3292,1030_MTI_DIS_XX
Sound3293,1030_MTI_DIS_XX
Sound3294,1030_MTI_DIS_XX
Sound3295,1007_IEO_HAP_HI
Sound3296,1007_IEO_HAP_HI
Sound3297,1007_IEO_HAP_HI
Sound3298,1003_IEO_HAP_LO
Sound3299,1003_IEO_HAP_LO
Sound3300,1003_IEO_HAP_LO
Sound3301,1020_ITS_NEU_XX
Sound3302,1020_ITS_NEU_XX
Sound3303,1020_ITS_NEU_XX
Sound3304,1055_TSI_SAD_XX
Sound3305,1055_TSI_SAD_XX
Sound3306,1055_TSI_SAD_XX
Sound3307,1034_WSI_ANG_XX
Sound3308,1034_WSI_ANG_XX
Sound3309,1034_WSI_ANG_XX
Sound3310,1034_IEO_SAD_MD
Sound3311,1034_IEO_SAD_MD
Sound3312,1034_IEO_SAD_MD
Sound3313,1064_IEO_ANG_MD
Sound3314,1064_IEO_ANG_MD
Sound3315,1064_IEO_ANG_MD
Sound3316,1061_ITH_NEU_XX
Sound3317,1061_ITH_NEU_XX
Sound3318,1061_ITH_NEU_XX
Sound3319,1050_IEO_HAP_MD
Sound3320,1050_IEO_HAP_MD
Sound3321,1050_IEO_HAP_MD
Sound3322,1035_ITS_FEA_XX
Sound3323,1035_ITS_FEA_XX
Sound3324,1035_ITS_FEA_XX
Sound3325,1053_DFA_HAP_XX
Sound3326,1053_DFA_HAP_XX
Sound3327,1053_DFA_HAP_XX
Sound3328,1008_IEO_FEA_HI
Sound3329,1008_IEO_FEA_HI
Sound3330,1008_IEO_FEA_HI
Sound3331,1077_TSI_HAP_XX
Sound3332,1077_TSI_HAP_XX
Sound3333,1077_TSI_HAP_XX
Sound3334,1067_TAI_ANG_XX
Sound3335,1067_TAI_ANG_XX
Sound3336,1067_TAI_ANG_XX
Sound3337,1020_IWL_DIS_XX
Sound3338,1020_IWL_DIS_XX
Sound3339,1020_IWL_DIS_XX
Sound3340,1028_TIE_SAD_XX
Sound3341,1028_TIE_SAD_XX
Sound3342,1028_TIE_SAD_XX
Sound3343,1020_TAI_FEA_XX
Sound3344,1020_TAI_FEA_XX
Sound3345,1020_TAI_FEA_XX
Sound3346,1062_IEO_NEU_XX
Sound3347,1062_IEO_NEU_XX
Sound3348,1062_IEO_NEU_XX
Sound3349,1051_WSI_FEA_XX
Sound3350,1051_WSI_FEA_XX
Sound3351,1051_WSI_FEA_XX
Sound3352,1038_IOM_HAP_XX
Sound3353,1038_IOM_HAP_XX
Sound3354,1038_IOM_HAP_XX
Sound3355,1004_ITS_SAD_XX
Sound3356,1004_ITS_SAD_XX
Sound3357,1004_ITS_SAD_XX
Sound3358,1060_IOM_DIS_XX
Sound3359,1060_IOM_DIS_XX
Sound3360,1060_IOM_DIS_XX
Sound3361,1012_ITH_ANG_XX
Sound3362,1012_ITH_ANG_XX
Sound3363,1012_ITH_ANG_XX
Sound3364,1062_ITS_FEA_XX
Sound3365,1062_ITS_FEA_XX
Sound3366,1062_ITS_FEA_XX
Sound3367,1015_TAI_DIS_XX
Sound3368,1015_TAI_DIS_XX
Sound3369,1015_TAI_DIS_XX
Sound3370,1051_IOM_NEU_XX
Sound3371,1051_IOM_NEU_XX
Sound3372,1051_IOM_NEU_XX
Sound3373,1069_IWW_ANG_XX
Sound3374,1069_IWW_ANG_XX
Sound3375,1069_IWW_ANG_XX
Sound3376,1036_IEO_DIS_LO
Sound3377,1036_IEO_DIS_LO
Sound3378,1036_IEO_DIS_LO
Sound3379,1016_TIE_DIS_XX
Sound3380,1016_TIE_DIS_XX
Sound3381,1016_TIE_DIS_XX
Sound3382,1058_IWL_DIS_XX
Sound3383,1058_IWL_DIS_XX
Sound3384,1058_IWL_DIS_XX
Sound3385,1088_IEO_NEU_XX
Sound3386,1088_IEO_NEU_XX
Sound3387,1088_IEO_NEU_XX
Sound3388,1016_MTI_ANG_XX
Sound3389,1016_MTI_ANG_XX
Sound3390,1016_MTI_ANG_XX
Sound3391,1087_ITS_ANG_XX
Sound3392,1087_ITS_ANG_XX
Sound3393,1087_ITS_ANG_XX
Sound3394,1050_TIE_ANG_XX
Sound3395,1050_TIE_ANG_XX
Sound3396,1050_TIE_ANG_XX
Sound3397,1025_MTI_HAP_XX
Sound3398,1025_MTI_HAP_XX
Sound3399,1025_MTI_HAP_XX
Sound3400,1028_MTI_NEU_XX
Sound3401,1028_MTI_NEU_XX
Sound3402,1028_MTI_NEU_XX
Sound3403,1032_IEO_FEA_MD
Sound3404,1032_IEO_FEA_MD
Sound3405,1032_IEO_FEA_MD
Sound3406,1051_ITS_ANG_XX
Sound3407,1051_ITS_ANG_XX
Sound3408,1051_ITS_ANG_XX
Sound3409,1020_MTI_HAP_XX
Sound3410,1020_MTI_HAP_XX
Sound3411,1020_MTI_HAP_XX
Sound3412,1060_TIE_NEU_XX
Sound3413,1060_TIE_NEU_XX
Sound3414,1060_TIE_NEU_XX
Sound3415,1075_IOM_HAP_XX
Sound3416,1075_IOM_HAP_XX
Sound3417,1075_IOM_HAP_XX
Sound3418,1071_IEO_NEU_XX
Sound3419,1071_IEO_NEU_XX
Sound3420,1071_IEO_NEU_XX
Sound3421,1057_TSI_FEA_XX
Sound3422,1057_TSI_FEA_XX
Sound3423,1057_TSI_FEA_XX
Sound3424,1003_IEO_ANG_LO
Sound3425,1003_IEO_ANG_LO
Sound3426,1003_IEO_ANG_LO
Sound3427,1034_ITS_NEU_XX
Sound3428,1034_ITS_NEU_XX
Sound3429,1034_ITS_NEU_XX
Sound3430,1055_IWW_ANG_XX
Sound3431,1055_IWW_ANG_XX
Sound3432,1055_IWW_ANG_XX
Sound3433,1022_TSI_FEA_XX
Sound3434,1022_TSI_FEA_XX
Sound3435,1022_TSI_FEA_XX
Sound3436,1073_IWL_NEU_XX
Sound3437,1073_IWL_NEU_XX
Sound3438,1073_IWL_NEU_XX
Sound3439,1024_MTI_SAD_XX
Sound3440,1024_MTI_SAD_XX
Sound3441,1024_MTI_SAD_XX
Sound3442,1051_MTI_DIS_XX
Sound3443,1051_MTI_DIS_XX
Sound3444,1051_MTI_DIS_XX
Sound3445,1081_ITH_HAP_XX
Sound3446,1081_ITH_HAP_XX
Sound3447,1081_ITH_HAP_XX
Sound3448,1014_DFA_FEA_XX
Sound3449,1014_DFA_FEA_XX
Sound3450,1014_DFA_FEA_XX
Sound3451,1036_TSI_DIS_XX
Sound3452,1036_TSI_DIS_XX
Sound3453,1036_TSI_DIS_XX
Sound3454,1020_IOM_FEA_XX
Sound3455,1020_IOM_FEA_XX
Sound3456,1020_IOM_FEA_XX
Sound3457,1089_TSI_DIS_XX
Sound3458,1089_TSI_DIS_XX
Sound3459,1089_TSI_DIS_XX
Sound3460,1077_IOM_ANG_XX
Sound3461,1077_IOM_ANG_XX
Sound3462,1077_IOM_ANG_XX
Sound3463,1055_IOM_FEA_XX
Sound3464,1055_IOM_FEA_XX
Sound3465,1055_IOM_FEA_XX
Sound3466,1074_IOM_HAP_XX
Sound3467,1074_IOM_HAP_XX
Sound3468,1074_IOM_HAP_XX
Sound3469,1068_TSI_SAD_XX
Sound3470,1068_TSI_SAD_XX
Sound3471,1068_TSI_SAD_XX
Sound3472,1037_IEO_SAD_MD
Sound3473,1037_IEO_SAD_MD
Sound3474,1037_IEO_SAD_MD
Sound3475,1061_TIE_SAD_XX
Sound3476,1061_TIE_SAD_XX
Sound3477,1061_TIE_SAD_XX
Sound3478,1017_IEO_FEA_LO
Sound3479,1017_IEO_FEA_LO
Sound3480,1017_IEO_FEA_LO
Sound3481,1076_ITH_FEA_XX
Sound3482,1076_ITH_FEA_XX
Sound3483,1076_ITH_FEA_XX
Sound3484,1035_TAI_SAD_XX
Sound3485,1035_TAI_SAD_XX
Sound3486,1035_TAI_SAD_XX
Sound3487,1075_DFA_SAD_XX
Sound3488,1075_DFA_SAD_XX
Sound3489,1075_DFA_SAD_XX
Sound3490,1027_IEO_HAP_MD
Sound3491,1027_IEO_HAP_MD
Sound3492,1027_IEO_HAP_MD
Sound3493,1002_IEO_FEA_LO
Sound3494,1002_IEO_FEA_LO
Sound3495,1002_IEO_FEA_LO
Sound3496,1034_ITH_NEU_XX
Sound3497,1034_ITH_NEU_XX
Sound3498,1034_ITH_NEU_XX
Sound3499,1028_IWW_NEU_XX
Sound3500,1028_IWW_NEU_XX
Sound3501,1028_IWW_NEU_XX
Sound3502,1030_IEO_SAD_HI
Sound3503,1030_IEO_SAD_HI
Sound3504,1030_IEO_SAD_HI
Sound3505,1052_IEO_HAP_LO
Sound3506,1052_IEO_HAP_LO
Sound3507,1052_IEO_HAP_LO
Sound3508,1007_MTI_NEU_XX
Sound3509,1007_MTI_NEU_XX
Sound3510,1007_MTI_NEU_XX
Sound3511,1019_TIE_ANG_XX
Sound3512,1019_TIE_ANG_XX
Sound3513,1019_TIE_ANG_XX
Sound3514,1024_WSI_ANG_XX
Sound3515,1024_WSI_ANG_XX
Sound3516,1024_WSI_ANG_XX
Sound3517,1036_IEO_FEA_HI
Sound3518,1036_IEO_FEA_HI
Sound3519,1036_IEO_FEA_HI
Sound3520,1020_IEO_ANG_LO
Sound3521,1020_IEO_ANG_LO
Sound3522,1020_IEO_ANG_LO
Sound3523,1073_ITS_SAD_XX
Sound3524,1073_ITS_SAD_XX
Sound3525,1073_ITS_SAD_XX
Sound3526,1058_IEO_FEA_MD
Sound3527,1058_IEO_FEA_MD
Sound3528,1058_IEO_FEA_MD
Sound3529,1034_MTI_ANG_XX
Sound3530,1034_MTI_ANG_XX
Sound3531,1034_MTI_ANG_XX
Sound3532,1017_DFA_SAD_XX
Sound3533,1017_DFA_SAD_XX
Sound3534,1017_DFA_SAD_XX
Sound3535,1024_DFA_NEU_XX
Sound3536,1024_DFA_NEU_XX
Sound3537,1024_DFA_NEU_XX
Sound3538,1036_TSI_SAD_XX
Sound3539,1036_TSI_SAD_XX
Sound3540,1036_TSI_SAD_XX
Sound3541,1019_IEO_DIS_MD
Sound3542,1019_IEO_DIS_MD
Sound3543,1019_IEO_DIS_MD
Sound3544,1044_TSI_DIS_XX
